scenario,seed,gap_s,config_hash,derived_input_sha256,reconciliation_outcome,pre_gap_final_id,post_gap_final_id,post_gap_majority_target,number_of_segments,number_of_gtm_candidates,number_of_gtm_assignments,number_of_reconciliations,number_of_reconstructed_epochs,recon_num_samples,recon_mean_position_error_m,recon_max_position_error_m
gap_horizon_1uav_maneuver,5004,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f65493fdd6793edd2d0b8a8afc4e20bf3df0063f3a3ae482562143ad8ebd7ede,NO_RECONCILIATION,2,0,uav_1,22,484,18,18,161,3,4.790802601732648,5.051116632806308
gap_horizon_1uav_maneuver,5004,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,29d9183b34c2a40bb1837fc053898d4f775ed1b7c2524f322243fd757411fbfa,CORRECT_RECONCILIATION,2,2,uav_1,22,484,18,18,163,4,2.6635112893461863,3.4510811625654174
gap_horizon_1uav_maneuver,5004,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e9dc2f319aa8ddbc491aac8e09fdf934e0abce4e4b9f9827fb2d80a2ec1a601,NO_RECONCILIATION,0,2,uav_1,21,441,17,17,164,5,2.5454888575654957,4.329261511985595
gap_horizon_1uav_maneuver,5004,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e5f49053db9ebf9623cded45adf25403b9346ee53c33ff08743fbab0c53299c7,NO_RECONCILIATION,0,2,uav_1,21,441,17,17,165,6,5.607366785170213,11.33535330980598
gap_horizon_1uav_maneuver,5004,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2761288f77b7fa14356adc9d86f2fd1f4856d1fe732292fa582f7fb1951525bf,NO_RECONCILIATION,0,2,uav_1,21,441,17,17,166,7,4.068790204900257,4.917587755882698
gap_horizon_1uav_maneuver,5004,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ca9f4607a2af2261e532d9441e96e8bc341d2397957f01ba146b8263857c1594,NO_RECONCILIATION,0,2,uav_1,21,441,17,17,167,8,5.054350820360767,5.2879328033559165
gap_horizon_1uav_maneuver,5004,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,60d965543b1ea893c7c43f43fc40d1a0480bfc205b98ddcb4479239aff43204c,NO_RECONCILIATION,1,2,uav_1,21,441,17,17,169,9,3.9159061610676784,5.063222510358913
gap_horizon_1uav_maneuver,5005,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7023afeced2cbc33fc1a2c67d8839fe9bb28493768e952eb69c9eb206231d5e0,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,158,10,4.270823942525186,5.650186282901133
gap_horizon_1uav_maneuver,5005,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,559a651bbc15385a807d6824754db6ca5ca18569e222812bf6479073874210e1,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,159,11,6.13741251364327,6.3172771486203665
gap_horizon_1uav_maneuver,5005,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,baab4c74757c8f9d2dd7f89e5d47fed68c61c4f76797524d012922ad0b393e3a,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,160,12,5.208669985318925,5.818599214940001
gap_horizon_1uav_maneuver,5005,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,fa86701927f46d6540872073f23c3a474c8a530e9ff89c8ca7302c56520874bc,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,161,13,3.5323312030959104,5.853354224198107
gap_horizon_1uav_maneuver,5005,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,60088606f0fc29e404a82eb2e6b2450b933b0652118e8dcaa710351b60bcc8e1,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,162,14,4.708147471535525,5.863682253876663
gap_horizon_1uav_maneuver,5005,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9bb51a8a9247291be12d9bbe24e94d533ae1b0446675854a84ac96b21d47b12e,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,163,15,3.8135346871054066,5.819135264090024
gap_horizon_1uav_maneuver,5005,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4c4ae9657d3056d023cc38b275c22e445cb70589e931bba463641a6bba6a623a,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,164,16,3.892973535013957,5.9581280416188305
gap_horizon_1uav_maneuver,5005,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c33a74eb4a981fe524f870eae50aab547b03b3ad86b3227161fa01d47e412b29,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,165,17,5.513056925925564,6.555472791455533
gap_horizon_1uav_maneuver,5005,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f4f487b13a47176c6df669f5bb03565a7c42f9f4e0b4c88f2a0a7a0674f6e97c,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,166,18,4.521482122376482,6.333462503551438
gap_horizon_1uav_maneuver,5005,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6da31b490366543683c4fa5c8ed8ba7025746faa0c9ed60f1568f5fc4ed70c8e,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,167,19,5.093789948482985,6.527489916525694
gap_horizon_1uav_maneuver,5005,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1080e6989f78e2eb3d4aeaeb3b3c73cf3a71d8fc392a622a58e94410930cd988,NO_RECONCILIATION,3,1,uav_1,23,529,18,18,167,,,
gap_horizon_1uav_maneuver,5005,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5fdae8fb4be86269238e2ec1112d57b129dfa871378ceacb05b867be7eaf76bb,NO_RECONCILIATION,3,18,uav_1,22,484,16,16,148,,,
gap_horizon_1uav_maneuver,5005,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2835e6f1eefb0d86711c90e395d82550623c6e105cdb8bfa8bdc64e7d020abc9,NO_RECONCILIATION,1,17,uav_1,21,441,15,15,128,,,
gap_horizon_1uav_maneuver,5005,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,daeea1a93ee731a64575fd4b95b5ba97c04f389b5b50fe683ddb00f13dc3416f,NO_RECONCILIATION,1,17,uav_1,21,441,15,15,128,,,
gap_horizon_1uav_maneuver,5005,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,38e7dd6e05887a87a5ae596d27d1fbd267595def2e2c2de77014c8e9b2da1598,NO_RECONCILIATION,1,17,uav_1,21,441,15,15,128,,,
gap_horizon_1uav_maneuver,5005,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,cedcab6b2ce7105eb24168adbbc0e2355194becaa80b0f8b5bfdbc1b73952606,NO_RECONCILIATION,1,17,uav_1,21,441,15,15,128,,,
gap_horizon_1uav_maneuver,5005,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c448568906f68d9210fb4e022191507c616766aef19a8e0f2c9c78bda76213b3,NO_RECONCILIATION,3,1,uav_1,23,529,18,18,167,,,
gap_horizon_1uav_maneuver,5005,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8d9fe27513b2e787061ccadaa6c333b4f96bec23fb1ca0aecc778b8f637ba0c9,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,162,3,4.184308818284031,5.319649447622283
gap_horizon_1uav_maneuver,5005,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,23e9e4b6cd7ed822f3c3113cb76cbf91c6ba17b8d87a34748ff73dd87ae06016,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,163,4,3.526171160933337,5.319879855725807
gap_horizon_1uav_maneuver,5005,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,310e239a54b57b23f53b81f6825cdf6c523d04d9761f44e3ba65fe7b3533328c,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,164,5,4.475809010760302,5.407892259949572
gap_horizon_1uav_maneuver,5005,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2e7593377347548a218132eff97378c6834d5c360bd7db41496732dc465575a9,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,165,6,3.8007465917670817,5.319942675294607
gap_horizon_1uav_maneuver,5005,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3caa8f21d87afd1a81c0d7487c64b84d8234459295d918179a7524544f0366ec,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,166,7,4.172523076332704,5.481153555009907
gap_horizon_1uav_maneuver,5005,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,96c6cc6b8e8a56dd0cc3e4bb027e3f5a9270167ba0842b75092d92214fc493f3,CORRECT_RECONCILIATION,3,3,uav_1,23,529,18,18,167,8,3.964792713953685,5.352867029413161
gap_horizon_1uav_maneuver,5005,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b4b21265ed9e0cd8abcdd63b69d46ac0108beece9a38e5ae796aef42b5176347,CORRECT_RECONCILIATION,3,3,uav_1,22,484,17,17,157,9,4.066720436435519,5.477542263087776
gap_horizon_1uav_maneuver,5006,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e18e37706f397f091a5df8d67975aa7f1d621bfd1647a0b0d4f2e01402296043,NO_RECONCILIATION,0,4,uav_1,19,361,14,14,188,10,5.924266139849652,6.773867783461385
gap_horizon_1uav_maneuver,5006,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9055bca96c1c2e1c8194e469a651f6f56b07f053423331280a83cbe55a24934e,NO_RECONCILIATION,0,4,uav_1,19,361,14,14,189,11,2.8669982164529344,6.1323332864738855
gap_horizon_1uav_maneuver,5006,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b80e69de336aeb7e070e382af468f2e979029dc6007a4189ae130e90738987c7,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,161,12,3.2807342153140553,6.347835020197536
gap_horizon_1uav_maneuver,5006,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,79b963bd3e8fe5b245f969182544a52872986c75357409cae334ceac4c2a44ba,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,162,13,2.9876591624203153,6.307342951716194
gap_horizon_1uav_maneuver,5006,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c7f3f3ebdce52965d8c1aa57e93d104cec8c44e077c97ae4e25cd0628fb52e08,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,163,14,3.955086039534508,6.492384067351045
gap_horizon_1uav_maneuver,5006,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,08a3ae8744769263a89a375442a49d867a321f0a84be2c4269805343869ed0bd,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,164,15,4.556435519133874,6.499674176191693
gap_horizon_1uav_maneuver,5006,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,35c85104b22aeb6b49c63f5a6031b497f38da853c2ce84d46ae8b7481d6f2e73,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,165,16,7.887495649658357,8.750501127904743
gap_horizon_1uav_maneuver,5006,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ee89fc04129846ef3af41cc1306c0a15f9644ed01a872cd6a19ee94350c812f1,NO_RECONCILIATION,0,4,uav_1,18,324,13,13,166,17,4.325597390453224,6.437106210428408
gap_horizon_1uav_maneuver,5006,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2960b6c569897eabb3f21dc1e265155b7d195876be9b889c52045d077d81fd27,CORRECT_RECONCILIATION,0,0,uav_1,17,289,10,10,123,18,2.7899359367421486,5.705680882507851
gap_horizon_1uav_maneuver,5006,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7ed9c051d0cdfd0f543ee567149cd12f6f98307c13cf066423806e6f1bda7241,CORRECT_RECONCILIATION,0,0,uav_1,17,289,10,10,124,19,3.963811718215679,5.705683511745637
gap_horizon_1uav_maneuver,5006,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a599fd4afbe8c37fa213456553e79a9097998f9ef2c8d2ec32d81207832082af,NO_RECONCILIATION,4,2,uav_1,21,441,16,16,177,1,2.8930786786438314,2.8930786786438314
gap_horizon_1uav_maneuver,5006,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8c2c0c7dd958f27792db36d9f3259c2a37f9213026a7091a675c83bfa595c4c4,NO_RECONCILIATION,0,10,uav_1,17,289,9,9,105,,,
gap_horizon_1uav_maneuver,5006,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4bf019b5295a4e05f3b9ac41e9da44814d829999abf7da4c3fa26009e27258b8,NO_RECONCILIATION,0,9,uav_1,16,256,8,8,93,,,
gap_horizon_1uav_maneuver,5006,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8e06854babf989e9fd821a855b21d097dd9bc98bb6673e3f888dc1ad93a76360,NO_RECONCILIATION,0,9,uav_1,16,256,8,8,93,,,
gap_horizon_1uav_maneuver,5006,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a37bac5511365c7080a3b3299a3ac61143cfd776fff88147524e411baf29883c,NO_RECONCILIATION,2,9,uav_1,16,256,8,8,93,,,
gap_horizon_1uav_maneuver,5006,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9857349846972b4d581241dbf5b3401c28a1f567df6190f40004349656f5b6c0,NO_RECONCILIATION,0,8,uav_1,15,225,7,7,82,,,
gap_horizon_1uav_maneuver,5006,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1a4823f7574a24009c85510a2e62090d51ae22af953c29067775f24ee2d6b88e,NO_RECONCILIATION,4,2,uav_1,21,441,16,16,178,2,3.865340432841554,4.4705288154295175
gap_horizon_1uav_maneuver,5006,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b7b5a31956be595d7cad6cc654497759b26750786b786756550c0a9160368203,NO_RECONCILIATION,4,2,uav_1,21,441,16,16,179,3,3.23988959466997,4.555772177213619
gap_horizon_1uav_maneuver,5006,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8c9d052f691c3955dcffc6b74ec2d5bac1bb64dd7844d6079717b0195eea41ea,NO_RECONCILIATION,4,2,uav_1,21,441,16,16,180,4,3.8504515962219905,6.478212751887435
gap_horizon_1uav_maneuver,5006,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3f0a94f222ba9e220442080628e4513c540bee81009938d5326dfcb3595d209c,CORRECT_RECONCILIATION,4,4,uav_1,21,441,16,16,181,5,3.976596662486781,5.705620794123247
gap_horizon_1uav_maneuver,5006,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1d15bc083f1f1dc7b23259c7403aba944896617ee15858e4b9924278a5460ceb,CORRECT_RECONCILIATION,4,4,uav_1,20,400,15,15,182,6,4.191204140749801,5.705649490281639
gap_horizon_1uav_maneuver,5006,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6f2e303299241f7bc1e1b249aca1b687d1c5db7d725d98297b0e59587201691b,NO_RECONCILIATION,4,0,uav_1,20,400,15,15,184,7,4.417047512729598,6.159968005710992
gap_horizon_1uav_maneuver,5006,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,00ce4d7ea93319986579e7babc91d5f5a7859774ff08372da73ca49cecbbae38,NO_RECONCILIATION,0,4,uav_1,19,361,14,14,186,8,6.4470127902108985,11.030764816198264
gap_horizon_1uav_maneuver,5006,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ed8e6a21ff8df1a1ff05d0c4e07ffa7fadd891bc0bd3613359c538cac2a39550,NO_RECONCILIATION,0,4,uav_1,19,361,14,14,187,9,8.393788213334023,13.087009352187353
gap_horizon_1uav_maneuver,5007,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b8e84190dbcf972c572895a11175c62a106a51de77ac027595cf43ac54e042ac,NO_RECONCILIATION,1,0,uav_1,24,576,18,18,216,10,5.825494675379546,12.175720861106376
gap_horizon_1uav_maneuver,5007,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9d4c4238af7db3ac7daf7d8621187da6f5979495caeae0739f312ff846cd338e,NO_RECONCILIATION,1,0,uav_1,24,576,18,18,217,11,6.074131125417981,12.774756602019925
gap_horizon_1uav_maneuver,5007,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,31bc92f36a86af5f1c52645b435d7465d7221cb0e0c9d7131455c15638ba579d,NO_RECONCILIATION,1,0,uav_1,23,529,17,17,204,12,7.157787372148051,12.67709070393451
gap_horizon_1uav_maneuver,5007,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,92bca42f61bf4442e2cc577c9c3cae9f14e9eb34f310c8594d2c8224d8181de1,NO_RECONCILIATION,1,0,uav_1,22,484,15,15,176,13,5.720028772428342,6.332927279800905
gap_horizon_1uav_maneuver,5007,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,fb339263d45ad1800352e44c9b973b9f0dfdd456a947e2224a43bfaf4db3332f,NO_RECONCILIATION,1,0,uav_1,22,484,15,15,174,14,6.445862000874387,13.192643312768881
gap_horizon_1uav_maneuver,5007,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,278ec37c34a716acc3fca0158c5c2ce41737f1150cb10423b6d79374bb461389,NO_RECONCILIATION,1,0,uav_1,22,484,15,15,175,15,6.857575849875594,13.731846108078374
gap_horizon_1uav_maneuver,5007,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d719cce6af91f8ddf84f174f38e9a1f3ff4312e217e0a469e78c0b1a8b1f8626,NO_RECONCILIATION,1,0,uav_1,22,484,15,15,176,16,7.05869381032456,13.925578741279782
gap_horizon_1uav_maneuver,5007,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,47940d4709c495707816295759895f5361eabb1da53ccbae56eb1b5f2bcf694d,CORRECT_RECONCILIATION,1,1,uav_1,21,441,13,13,146,17,2.9268890070905336,3.6934614931771805
gap_horizon_1uav_maneuver,5007,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e27b309ca2bb6e7fdbcdc76c3b55f1b057bc75654457acf36503523d6fa5373,CORRECT_RECONCILIATION,1,1,uav_1,21,441,13,13,147,18,4.837775789325148,7.008032344011774
gap_horizon_1uav_maneuver,5007,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8bdba57bc9f33784bd81963598a6182940a76a82f6996107322fd083ad309f8b,CORRECT_RECONCILIATION,1,1,uav_1,21,441,13,13,148,19,4.365313844142784,6.070720106724672
gap_horizon_1uav_maneuver,5007,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,626e641e8c29c253c454c616854a72d73e19932974bf32eedc4a7cb00294f0f6,NO_RECONCILIATION,2,0,uav_1,25,625,20,20,287,1,3.977257047798191,3.977257047798191
gap_horizon_1uav_maneuver,5007,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b1a59d2b2868783716efd34dad314e4cd0db6eff919be5b79692afbd749a2af4,NO_RECONCILIATION,1,10,uav_1,21,441,12,12,129,,,
gap_horizon_1uav_maneuver,5007,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d8ee0ec712d55eee80a9af5b3071c8cbde6e3d3eb7a61dc5e7ae1f04bec0c934,NO_RECONCILIATION,1,10,uav_1,21,441,12,12,129,,,
gap_horizon_1uav_maneuver,5007,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ba89e727dcb1872b53e3ec8f79dd1fd7e9fd64513bcbbe5a7e309fa1b5efa9cc,NO_RECONCILIATION,1,10,uav_1,21,441,12,12,129,,,
gap_horizon_1uav_maneuver,5007,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8c2b7bb60dbcc74c8ce3955c05200add7f6b9141c935055d9b23de0872ef455f,NO_RECONCILIATION,1,10,uav_1,21,441,12,12,129,,,
gap_horizon_1uav_maneuver,5007,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,21d695d2221426790cf047b6328eea7fd629a84bbeb417c41bd415c18f1a9a2c,NO_RECONCILIATION,1,10,uav_1,21,441,12,12,129,,,
gap_horizon_1uav_maneuver,5007,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bd6ecb670747347d05ccc74249417812da08ff6e80efa09f0700eda0e83acdab,NO_RECONCILIATION,2,0,uav_1,25,625,20,20,288,2,3.323873783338815,3.4785426460339584
gap_horizon_1uav_maneuver,5007,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2456d1adfabfd80971b8fd06e670bd02996ed6656ca8354cc4222e9f70c869c5,NO_RECONCILIATION,0,9,uav_1,25,625,20,20,231,3,3.08604964685745,3.896282815016151
gap_horizon_1uav_maneuver,5007,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,25f9e618b870922688bdf927904867c696371d651e0b577ca399816431f9047a,NO_RECONCILIATION,0,9,uav_1,25,625,20,20,232,4,7.078473132863302,7.962924497261558
gap_horizon_1uav_maneuver,5007,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,24e76cb232e84a660d428ac501580383d3d304c809d7cea4b2c1de5683c91d5e,NO_RECONCILIATION,0,9,uav_1,25,625,20,20,233,5,4.025350045561142,4.527278327326464
gap_horizon_1uav_maneuver,5007,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3a95305c943ff99b37324415bd72fdfd550a0189e112a9bb4ef9ae6323c8a59e,CORRECT_RECONCILIATION,0,0,uav_1,25,625,20,20,234,6,2.4465334124557523,4.278042542726551
gap_horizon_1uav_maneuver,5007,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a2ead2d80761b3635bf34e3b0c44e81d9fc2007623cb64416be7c82c15dfbce0,NO_RECONCILIATION,1,0,uav_1,25,625,20,20,236,7,5.53573007141136,6.6305892222503315
gap_horizon_1uav_maneuver,5007,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2fa1f357237f0e532e37a043f9e615856652d921e307de2b341d1ca358aa6a30,NO_RECONCILIATION,1,0,uav_1,24,576,18,18,214,8,3.6273680470564393,4.6534159513748214
gap_horizon_1uav_maneuver,5007,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5e7babf30fd1b84a54bb47d4d849ce5ed465d8fa3102008a74c73f50db1bb1ae,NO_RECONCILIATION,1,0,uav_1,24,576,18,18,215,9,6.95516204075315,12.487296706589733
gap_horizon_1uav_maneuver,5008,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,71b56bff895fbf61739f154b6683749c1ef01da4c14bb83baf5b27a284fd211f,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,124,10,6.761160775821807,11.254603125112713
gap_horizon_1uav_maneuver,5008,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4bd569309d924decdad2cc201af4c359a58c863cf2fd5c083ea6474f4deea816,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,125,11,5.42274961147094,10.769159530255719
gap_horizon_1uav_maneuver,5008,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c3587450d306641410541410b3924293eedbb6659d9d62550f3635a136f3cdf6,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,121,12,2.9682769167807987,5.154578863888492
gap_horizon_1uav_maneuver,5008,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,115543294fe58460662c38c06fe92678ce4cbaff6ac4949acbaa10f908474406,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,127,13,6.331365363375481,11.2703640595293
gap_horizon_1uav_maneuver,5008,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0aa7dffff3d4c85c41ff89db4be40c6788d111e68abdce8773dab9975fbed2a2,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,123,14,3.6626752686665722,5.229282013555322
gap_horizon_1uav_maneuver,5008,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,906003f3c7ac59268f901490f16df228b616a85658cef54f5db859980895d910,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,124,15,3.1576734319921003,5.128942336582885
gap_horizon_1uav_maneuver,5008,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e55596a77e4d93600142871dcffd21de467c6e7125323a1c59f0209943d4d396,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,125,16,5.311257749977779,6.09654839383028
gap_horizon_1uav_maneuver,5008,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b07ebc4029f6d63f7a33a26bf36b7d0cf098171f4ec3058752849e90c2f36566,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,126,17,4.013184021895918,5.275758588813797
gap_horizon_1uav_maneuver,5008,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,10fcf9a9abfb6e9c43859fe0216a5be776eee11bad19d3a8f18f6c74b98ff473,NO_RECONCILIATION,3,9,uav_1,18,324,13,13,127,18,5.297255373389387,5.739223944981402
